'72663';48.599998;9.300000
'72664';48.566700;9.333330
'72666';48.616699;9.266670
'72667';48.599998;9.216670
'72669';48.666698;9.366670
'72760';48.483299;9.216670
'72762';48.483299;9.216670
'72764';48.483299;9.216670
'72766';48.483299;9.216670
'72768';48.483299;9.216670
'72770';48.483299;9.216670
'72793';48.450001;9.233330
'72800';48.483299;9.250000
'72805';48.416698;9.250000
'72810';48.450001;9.116670
'72813';48.483299;9.316670
'72818';48.299999;9.250000
'72820';48.383301;9.183330
'72827';48.516701;9.150000
'72829';48.383301;9.283330
'73033';48.700001;9.666670
'73035';48.700001;9.666670
'73037';48.700001;9.666670
'73054';48.700001;9.700000
'73061';48.716702;9.533330
'73066';48.700001;9.583330
'73072';48.683300;9.816670
'73079';48.683300;9.766670
'73084';48.683300;9.733330
'73087';48.650002;9.600000
'73092';48.666698;9.650000
'73095';48.683300;9.566670
'73098';48.733299;9.633330
'73099';48.766701;9.600000
'73101';48.633301;9.566670
'73102';48.750000;9.666670
'73104';48.750000;9.633330
'73105';48.633301;9.633330
'73107';48.650002;9.666670
'73108';48.633301;9.650000
'73110';48.666698;9.566670
'73111';48.700001;9.883330
'73113';48.733299;9.750000
'73114';48.650002;9.700000
'73116';48.766701;9.683330
'73117';48.716702;9.600000
'73119';48.650002;9.566670
'73207';48.716702;9.416670
'73230';48.650002;9.450000
'73235';48.616699;9.533330
'73240';48.683300;9.383330
'73249';48.700001;9.416670
'73252';48.549999;9.466670
'73257';48.683300;9.366670
'73262';48.716702;9.466670
'73265';48.616699;9.450000
'73266';48.599998;9.500000
'73268';48.549999;9.433330
'73269';48.700001;9.466670
'73271';48.633301;9.516670
'73272';48.583302;9.566670
'73274';48.666698;9.450000
'73275';48.650002;9.516670
'73277';48.583302;9.450000
'73278';48.666698;9.516670
'73312';48.602100;9.796690
'73326';48.599998;9.716670
'73329';48.633301;9.800000
'73333';48.650002;9.783330
'73337';48.599998;9.800000
'73340';48.566700;9.883330
'73342';48.583302;9.700000
'73344';48.599998;9.650000
'73345';48.549999;9.683330
'73347';48.566700;9.650000
'73349';48.549999;9.633330
'73430';48.833302;10.100000
'73431';48.833302;10.100000
'73432';48.833302;10.100000
'73433';48.833302;10.100000
'73434';48.833302;10.100000
'73441';48.849998;10.350000
'73447';48.783298;10.100000
'73450';48.750000;10.350000
'73453';48.883301;10.000000
'73457';48.799999;10.033300
'73460';48.900002;10.100000
'73463';48.883301;10.183300
'73466';48.866699;10.250000
'73467';48.883301;10.400000
'73469';48.849998;10.433300
'73479';48.966702;10.133300
'73485';48.933300;10.366700
'73486';48.950001;10.016700
'73488';49.016701;10.216700
'73489';49.033298;10.100000
'73491';48.933300;10.066700
'73492';48.933300;10.150000
'73494';49.016701;10.016700
'73495';49.000000;10.300000
'73497';48.966702;10.350000
'73499';49.033298;10.266700
'73525';48.799999;9.783330
'73527';48.799999;9.783330
'73529';48.799999;9.783330
'73540';48.783298;9.933330
'73547';48.799999;9.683330
'73550';48.766701;9.816670
'73553';48.849998;9.716670
'73557';48.816700;9.800000
'73560';48.816700;9.916670
'73563';48.816700;9.966670
'73565';48.883301;9.766670
'73566';48.750000;9.983330
'73568';48.849998;9.800000
'73569';48.883301;9.866670
'73571';48.866699;9.883330
'73572';48.849998;9.950000
'73574';48.833302;9.883330
'73575';48.849998;9.883330
'73577';48.883301;9.816670
'73579';48.866699;9.916670
'73614';48.799999;9.533330
'73630';48.816700;9.416670
'73635';48.883301;9.533330
'73642';48.883301;9.650000
'73650';48.799999;9.483330
'73655';48.799999;9.600000
'73660';48.816700;9.583330
'73663';48.866699;9.466670
'73666';48.733299;9.450000
'73667';48.933300;9.650000
'73669';48.750000;9.483330
'73728';48.750000;9.300000
'73730';48.750000;9.300000
'73732';48.750000;9.300000
'73733';48.750000;9.300000
'73734';48.750000;9.300000
'73760';48.716702;9.266670
'73765';48.683300;9.283330
'73770';48.683300;9.316670
'73773';48.766701;9.383330
'73776';48.733299;9.383330
'73779';48.716702;9.383330
'74072';49.140301;9.220000
'74074';49.140301;9.220000
'74076';49.140301;9.220000
'74078';49.140301;9.220000
'74080';49.140301;9.220000
'74081';49.140301;9.220000
'74172';49.192799;9.226110
'74177';49.229198;9.206940
'74182';49.131100;9.404440
'74189';49.150299;9.288330
'74193';49.143902;9.055000
'74196';49.235298;9.330280
'74199';49.091400;9.273890
'74206';49.227200;9.159720
'74211';49.146400;9.116940
'74214';49.350399;9.543670
'74219';49.325001;9.357780
'74223';49.103100;9.210830
'74226';49.108601;9.127780
'74229';49.240299;9.253330
'74232';49.071098;9.292780
'74235';49.172501;9.268330
'74238';49.386398;9.633890
'74239';49.258598;9.389350
'74243';49.216900;9.404910
'74245';49.099400;9.381390
'74246';49.180302;9.321110
'74248';49.146702;9.321940
'74249';49.310600;9.468330
'74251';49.131100;9.327220
'74252';49.177799;9.043330
'74254';49.245800;9.160560
'74255';49.364700;9.340000
'74257';49.211102;9.201940
'74259';49.319401;9.421940
'74321';48.966702;9.133330
'74336';49.079700;9.065000
'74343';48.950001;9.066670
'74348';49.074402;9.146940
'74354';48.983299;9.133330
'74357';49.040600;9.092780
'74360';49.056900;9.244440
'74363';49.069698;8.994440
'74366';49.044998;9.142220
'74369';49.003601;9.106390
'74372';48.966702;9.016670
'74374';49.056099;8.926940
'74376';49.028301;9.155560
'74379';48.966702;9.191670
'74382';49.046902;9.190000
'74385';48.966702;9.200000
'74388';49.083302;9.193060
'74389';49.044998;9.036940
'74391';49.022499;9.097220
'74392';49.009701;9.059170
'74394';48.983299;9.200000
'74395';49.000801;9.207780
'74397';49.064400;8.976390
'74399';49.014198;9.151110
'74405';49.003899;9.771110
'74417';48.933300;9.733330
'74420';49.014400;9.667220
'74423';49.056702;9.899170
'74424';49.041698;9.908610
'74426';49.003300;9.920560
'74427';48.983299;9.716670
'74429';48.966702;9.850000
'74523';49.105801;9.734170
'74532';49.169998;9.918890
'74535';49.076099;9.556390
'74538';49.083302;9.700000
'74541';49.086102;9.880560
'74542';49.199200;9.790560
'74544';49.070301;9.762500
'74545';49.097500;9.678610
'74547';49.150002;9.733330
'74549';49.167500;9.844720
'74564';49.150002;10.083300
'74572';49.297798;9.973890
'74575';49.345299;9.979440
'74579';49.066700;10.216700
'74582';49.251099;9.921390
'74585';49.250000;10.016700
'74586';49.083302;9.983330
'74589';49.166698;10.083300
'74592';49.201401;9.981390
'74594';49.133301;10.183300
'74595';49.254398;9.845830
'74597';49.066700;10.083300
'74599';49.216702;10.066700
'74613';49.201698;9.503890
'74626';49.179401;9.438330
'74629';49.178101;9.505000
'74632';49.205799;9.579170
'74635';49.227798;9.690000
'74638';49.187500;9.642220
'74639';49.256401;9.518060
'74653';49.300598;9.655000
'74670';49.288300;9.562780
'74673';49.340302;9.800830
'74676';49.291401;9.621670
'74677';49.384201;9.708330
'74679';49.299999;9.600000
'74706';49.430599;9.423890
'74722';49.523899;9.323060
'74731';49.583302;9.366670
'74736';49.611900;9.471940
'74740';49.403599;9.393330
'74743';49.442200;9.334170
'74744';49.508301;9.526940
'74746';49.602501;9.428610
'74747';49.393902;9.532500
'74749';49.455799;9.473060
'74821';49.353901;9.142780
'74831';49.284401;9.161940
'74834';49.389702;9.210560
'74838';49.461899;9.211110
'74842';49.348598;9.253890
'74847';49.351898;9.090830
'74850';49.400002;9.283330
'74855';49.299999;9.150000
'74858';49.356899;8.986940
'74861';49.293598;9.270280
'74862';49.368301;9.058060
'74864';49.431400;9.150560
'74865';49.319199;9.132780
'74867';49.386902;9.010560
'74869';49.376701;8.988890
'74889';49.255299;8.877220
'74906';49.240601;9.102500
'74909';49.321701;8.819440
'74912';49.205002;8.991670
'74915';49.298100;8.919170
'74918';49.222500;8.780000
'74921';49.310001;9.000000
'74924';49.295300;8.963330
'74925';49.339199;8.907780
'74927';49.319401;8.865280
'74928';49.291901;9.081670
'74930';49.190800;8.930830
'74931';49.366402;8.891670
'74933';49.316700;8.884720
'74934';49.355000;8.945280
'74936';49.269699;9.089720
'74937';49.346401;8.883330
'74939';49.296398;8.826670
'75015';49.039200;8.702780
'75031';49.136902;8.910280
'75038';49.065601;8.803060
'75045';49.025700;8.586110
'75050';49.156399;8.981940
'75053';49.059200;8.658330
'75056';49.104698;8.855830
'75057';49.077499;8.845560
'75059';49.106701;8.812780
'75172';48.883301;8.700000
'75173';48.883301;8.700000
'75175';48.883301;8.700000
'75177';48.883301;8.700000
'75179';48.883301;8.700000
'75180';48.883301;8.700000
'75181';48.883301;8.700000
'75196';48.950001;8.583330
'75203';48.966702;8.616670
'75210';48.900002;8.583330
'75217';48.866699;8.633330
'75223';48.916698;8.783330
'75228';48.916698;8.666670
'75233';48.833302;8.800000
'75236';48.950001;8.616670
'75239';48.950001;8.666670
'75242';48.799999;8.783330
'75245';48.966702;8.700000
'75248';48.966702;8.750000
'75249';48.933300;8.750000
'75305';48.833302;8.583330
'75323';48.750000;8.550000
'75328';48.783298;8.650000
'75331';48.833302;8.650000
'75334';48.849998;8.533330
'75335';48.799999;8.500000
'75337';48.666698;8.483330
'75339';48.799999;8.583330
'75365';48.716702;8.733330
'75378';48.766701;8.733330
'75382';48.733299;8.816670
'75385';48.700001;8.683330
'75387';48.650002;8.700000
'75389';48.666698;8.600000
'75391';48.700001;8.833330
'75392';48.650002;8.816670
'75394';48.733299;8.666670
'75395';48.716702;8.850000
'75397';48.750000;8.800000
'75399';48.833302;8.716670
'75417';48.950001;8.833330
'75428';48.950001;8.916670
'75433';49.000801;8.807780
'75438';49.027500;8.753890
'75443';48.966702;8.800000
'75446';48.883301;8.850000
'75447';49.051399;8.850830
'75449';48.866699;8.816670
'76131';49.004700;8.385830
'76133';49.004700;8.385830
'76135';49.004700;8.385830
'76137';49.004700;8.385830
'76139';49.004700;8.385830
'76149';49.004700;8.385830
'76185';49.004700;8.385830
'76187';49.004700;8.385830
'76189';49.004700;8.385830
'76199';49.004700;8.385830
'76227';49.004700;8.385830
'76228';49.004700;8.385830
'76229';49.004700;8.385830
'76275';48.950001;8.400000
'76287';48.972198;8.294440
'76297';49.096699;8.489580
'76307';48.916698;8.500000
'76316';48.883301;8.333330
'76327';48.983299;8.550000
'76332';48.799999;8.433330
'76337';48.916698;8.483330
'76344';49.095299;8.390560
'76351';49.135700;8.405690
'76356';49.056099;8.524720
'76359';48.866699;8.450000
'76437';48.849998;8.200000
'76448';48.933300;8.266670
'76456';48.833302;8.250000
'76461';48.866699;8.283330
'76467';48.916698;8.250000
'76470';48.883301;8.233330
'76473';48.799999;8.133330
'76474';48.950001;8.233330
'76476';48.833302;8.283330
'76477';48.933300;8.216670
'76479';48.900002;8.183330
'76530';48.750000;8.250000
'76532';48.750000;8.250000
'76534';48.750000;8.250000
'76547';48.766701;8.166670
'76549';48.799999;8.116670
'76571';48.799999;8.333330
'76593';48.766701;8.333330
'76596';48.683300;8.350000
'76597';48.766701;8.383330
'76599';48.724998;8.350000
'76646';49.128101;8.583610
'76661';49.235802;8.456390
'76669';49.206902;8.643610
'76676';49.170300;8.487780
'76684';49.220001;8.712220
'76689';49.135101;8.530830
'76694';49.158600;8.580830
'76698';49.170799;8.618890
'76703';49.130299;8.743650
'76706';49.171700;8.424170
'76707';49.189999;8.540560
'76709';49.222500;8.631110
'76726';49.223099;8.363890
'76744';49.064999;8.077220
'76751';49.098900;8.267780
'76756';49.198299;8.279440
'76761';49.162800;8.285830
'76764';49.118099;8.278060
'76767';49.026100;8.237500
'76768';48.983299;8.200000
'76770';49.111099;8.245280
'76771';49.165798;8.326390
'76773';49.145802;8.314440
'76774';49.133301;8.350000
'76776';48.983299;8.250000
'76777';49.117802;8.319440
'76779';48.983299;8.133330
'76829';49.207500;8.113330
'76831';49.136700;8.090560
'76833';49.236900;8.093330
'76835';49.247799;8.078330
'76846';49.183300;7.850000
'76848';49.150002;7.883330
'76855';49.200001;7.966670
'76857';49.219200;8.030000
'76863';49.151699;8.205280
'76865';49.158100;8.147220
'76870';49.089199;8.184170
'76872';49.110802;8.186110
'76877';49.202202;8.181110
'76879';49.222500;8.163330
'76887';49.110001;7.990000
'76889';49.098900;8.069170
'76891';49.066700;7.866670
'77652';48.483299;7.933330
'77654';48.483299;7.933330
'77656';48.483299;7.933330
'77694';48.583302;7.816670
'77704';48.533298;8.083330
'77709';48.316700;8.216670
'77716';48.283298;8.116670
'77723';48.400002;8.016670
'77728';48.483299;8.166670
'77731';48.533298;7.883330
'77736';48.349998;8.066670
'77740';48.433300;8.216670
'77743';48.450001;7.825000
'77746';48.450001;7.883330
'77749';48.416698;7.916670
'77756';48.283298;8.166670
'77761';48.283298;8.350000
'77767';48.533298;7.983330
'77770';48.483299;8.016670
'77773';48.299999;8.366670
'77776';48.400002;8.333330
'77781';48.333302;8.033330
'77784';48.383301;8.133330
'77787';48.400002;8.083330
'77790';48.299999;8.050000
'77791';48.400002;7.983330
'77793';48.250000;8.216670
'77794';48.516701;8.100000
'77796';48.250000;8.116670
'77797';48.433300;8.000000
'77799';48.450001;7.966670
'77815';48.700001;8.150000
'77830';48.683300;8.183330
'77833';48.666698;8.100000
'77836';48.758301;8.050000
'77839';48.733299;8.016670
'77855';48.633301;8.066670
'77866';48.666698;7.933330
'77871';48.583302;8.016670
'77876';48.599998;8.116670
'77880';48.650002;8.083330
'77883';48.566700;8.150000
'77886';48.650002;8.133330
'77887';48.616699;8.133330
'77889';48.566700;8.175000
'77933';48.349998;7.866670
'77948';48.366699;7.883330
'77955';48.250000;7.816670
'77960';48.316700;7.950000
'77963';48.349998;7.766670
'77966';48.283298;7.750000
'77971';48.299999;7.833330
'77972';48.283298;7.816670
'77974';48.400002;7.766670
'77975';48.250000;7.783330
'77977';48.266701;7.733330
'77978';48.233299;7.950000
'78048';48.066700;8.450000
'78050';48.066700;8.450000
'78052';48.066700;8.450000
'78054';48.066700;8.450000
'78056';48.066700;8.450000
'78073';48.016701;8.533330
'78078';48.133301;8.533330
'78083';48.083302;8.550000
'78086';48.016701;8.466670
'78087';48.099998;8.433330
'78089';48.083302;8.366670
'78098';48.133301;8.233330
'78112';48.133301;8.333330
'78120';48.049999;8.200000
'78126';48.133301;8.416670
'78132';48.216702;8.233330
'78136';48.150002;8.200000
'78141';48.099998;8.200000
'78144';48.183300;8.350000
'78147';48.049999;8.300000
'78148';48.049999;8.150000
'78166';47.950001;8.500000
'78176';47.833302;8.533330
'78183';47.916698;8.483330
'78187';47.916698;8.633330
'78194';47.933300;8.733330
'78199';47.933300;8.450000
'78224';47.766701;8.833330
'78234';47.849998;8.766670
'78239';47.733299;8.833330
'78244';47.733299;8.783330
'78247';47.766701;8.783330
'78250';47.816700;8.666670
'78253';47.866699;8.900000
'78256';47.799999;8.933330
'78259';47.816700;8.816670
'78262';47.700001;8.750000
'78266';47.700001;8.683330
'78267';47.851101;8.850000
'78269';47.816700;8.866670
'78315';47.733299;8.966670
'78333';47.849998;9.016670
'78337';47.666698;8.900000
'78343';47.683300;8.983330
'78345';47.733299;8.933330
'78351';47.816700;9.066670
'78354';47.799999;9.100000
'78355';47.883301;9.116670
'78357';47.916698;9.016670
'78359';47.833302;8.941670
'78462';47.666698;9.183330
'78464';47.666698;9.183330
'78465';47.666698;9.183330
'78467';47.666698;9.183330
'78476';47.716702;9.066670
'78479';47.700001;9.066670
'78532';47.983299;8.816670
'78549';48.083302;8.716670
'78554';48.099998;8.700000
'78559';48.133301;8.750000
'78564';48.133301;8.850000
'78567';48.016701;8.933330
'78570';48.033298;8.883330
'78573';48.000000;8.783330
'78576';47.933300;8.883330
'78579';47.966702;8.933330
'78580';48.066700;8.933330
'78582';48.066700;8.766670
'78583';48.099998;8.800000
'78585';48.116699;8.833330
'78586';48.183300;8.783330
'78588';48.099998;8.733330
'78589';48.049999;8.783330
'78591';48.033298;8.683330
'78592';48.116699;8.866670
'78594';48.049999;8.700000
'78595';48.049999;8.716670
'78597';48.066700;8.966670
'78598';48.099998;8.866670
'78600';48.049999;8.883330
'78601';48.066700;8.833330
'78603';48.083302;8.900000
'78604';48.016701;8.766670
'78606';48.016701;8.716670
'78607';48.016701;8.666670
'78609';48.033298;8.600000
'78628';48.166698;8.616670
'78647';48.066700;8.650000
'78652';48.116699;8.600000
'78655';48.216702;8.500000
'78658';48.166698;8.583330
'78661';48.200001;8.650000
'78662';48.233299;8.550000
'78664';48.250000;8.466670
'78665';48.133301;8.716670
'78667';48.200001;8.583330
'78669';48.133301;8.700000
'78713';48.233299;8.383330
'78727';48.283298;8.566670
'78730';48.233299;8.350000
'78733';48.266701;8.416670
'78736';48.250000;8.600000
'78737';48.291698;8.491670
'78739';48.183300;8.416670
'79098';48.000000;7.850000
'79100';48.000000;7.850000
'79102';48.000000;7.850000
'79104';48.000000;7.850000
'79106';48.000000;7.850000
'79108';48.000000;7.850000
'79110';48.000000;7.850000
'79111';48.000000;7.850000
'79112';48.000000;7.850000
'79114';48.000000;7.850000
'79115';48.000000;7.850000
'79117';48.000000;7.850000
'79183';48.099998;7.966670
'79189';47.916698;7.700000
'79194';48.049999;7.866670
'79199';47.966702;7.950000
'79206';48.033298;7.583330
'79211';48.066700;7.883330
'79215';48.200001;8.033330
'79219';47.883301;7.733330
'79224';48.033298;7.766670
'79227';47.950001;7.750000
'79232';48.049999;7.783330
'79235';48.083302;7.633330
'79238';47.916698;7.750000
'79241';48.049999;7.650000
'79244';47.849998;7.783330
'79249';47.966702;7.833330
'79252';47.983299;7.966670
'79254';47.933300;7.950000
'79256';47.966702;8.016670
'79258';47.933300;7.633330
'79261';48.116699;7.983330
'79263';48.116699;8.050000
'79268';48.083302;7.716670
'79271';48.016701;8.033330
'79274';48.000000;8.100000
'79276';48.083302;7.816670
'79279';48.066700;7.850000
'79280';47.950001;7.833330
'79282';47.858299;7.691670
'79283';47.916698;7.783330
'79285';47.950001;7.783330
'79286';48.049999;7.933330
'79288';48.049999;7.733330
'79289';47.933300;7.866670
'79291';48.016701;7.683330
'79292';47.933300;7.750000
'79294';47.933300;7.816670
'79295';47.849998;7.716670
'79297';48.150002;8.050000
'79299';47.950001;7.816670
'79312';48.133301;7.850000
'79331';48.133301;7.816670
'79336';48.216702;7.783330
'79341';48.200001;7.766670
'79346';48.133301;7.700000
'79348';48.166698;7.916670
'79350';48.099998;7.916670
'79353';48.116699;7.733330
'79356';48.083302;7.733330
'79359';48.150002;7.750000
'79361';48.133301;7.616670
'79362';48.166698;7.700000
'79364';48.166698;7.800000
'79365';48.216702;7.716670
'79367';48.200001;7.683330
'79369';48.166698;7.650000
'79379';47.799999;7.633330
'79395';47.816700;7.566670
'79400';47.716702;7.666670
'79410';47.799999;7.683330
'79415';47.733299;7.566670
'79418';47.750000;7.583330
'79423';47.883301;7.666670
'79424';47.783298;7.600000
'79426';47.849998;7.633330
'79427';47.883301;7.650000
'79429';47.733299;7.708330
'79539';47.616699;7.666670
'79540';47.616699;7.666670
'79541';47.616699;7.666670
'79576';47.583302;7.633330
'79585';47.650002;7.733330
'79588';47.650002;7.566670
'79589';47.633301;7.616670
'79591';47.633301;7.600000
'79592';47.650002;7.600000
'79594';47.583302;7.700000
'79595';47.650002;7.650000
'79597';47.650002;7.633330
'79599';47.650002;7.650000
'79618';47.566700;7.800000
'79639';47.549999;7.683330
'79650';47.650002;7.816670
'79664';47.633301;7.900000
'79669';47.700001;7.850000
'79674';47.833302;7.950000
'79677';47.799999;7.900000
'79682';47.733299;8.000000
'79683';47.766701;7.833330
'79685';47.741699;7.908330
'79686';47.650002;7.900000
'79688';47.683300;7.850000
'79689';47.650002;7.783330
'79691';47.799999;7.816670
'79692';47.750000;7.833330
'79694';47.799999;7.916670
'79695';47.833302;7.883330
'79697';47.750000;7.766670
'79699';47.683300;7.800000
'79713';47.549999;7.950000
'79725';47.566700;8.050000
'79730';47.566700;8.033330
'79733';47.650002;8.083330
'79736';47.616699;7.983330
'79737';47.666698;8.000000
'79739';47.599998;7.883330
'79761';47.616699;8.216670
'79771';47.650002;8.400000
'79774';47.599998;8.133330
'79777';47.716702;8.316670
'79780';47.733299;8.433330
'79787';47.616699;8.300000
'79790';47.599998;8.320000
'79793';47.666698;8.366670
'79798';47.650002;8.566670
'79801';47.566700;8.433330
'79802';47.616699;8.483330
'79804';47.616699;8.166670
'79805';47.700001;8.400000
'79807';47.633301;8.566670
'79809';47.666698;8.233330
'79822';47.900002;8.166670
'79837';47.750000;8.166670
'79843';47.883301;8.350000
'79848';47.816700;8.350000
'79853';47.866699;8.216670
'79856';47.900002;8.100000
'79859';47.816700;8.183330
'79862';47.733299;8.166670
'79865';47.766701;8.266670
'79868';47.866699;8.066670
'79871';47.966702;8.266670
'79872';47.799999;8.033330
'79874';47.933300;8.083330
'79875';47.700001;8.100000
'79877';47.916698;8.250000
'79879';47.833302;8.433330
'80331';48.150002;11.583300
'80333';48.150002;11.583300
'80335';48.150002;11.583300
'80336';48.150002;11.583300
'80337';48.150002;11.583300
'80339';48.150002;11.583300
'80469';48.150002;11.583300
'80538';48.150002;11.583300
'80539';48.150002;11.583300
'80634';48.150002;11.583300
'80636';48.150002;11.583300
'80637';48.150002;11.583300
'80638';48.150002;11.583300
'80639';48.150002;11.583300
'80686';48.150002;11.583300
'80687';48.150002;11.583300
'80689';48.150002;11.583300
'80796';48.150002;11.583300
'80797';48.150002;11.583300
'80798';48.150002;11.583300
'80799';48.150002;11.583300
'80801';48.150002;11.583300
'80802';48.150002;11.583300
'80803';48.150002;11.583300
'80804';48.150002;11.583300
'80805';48.150002;11.583300
'80807';48.150002;11.583300
'80809';48.150002;11.583300
'80933';48.150002;11.583300
'80935';48.150002;11.583300
'80937';48.150002;11.583300
'80939';48.150002;11.583300
'80992';48.150002;11.583300
'80993';48.150002;11.583300
'80995';48.150002;11.583300
'80997';48.150002;11.583300
'80999';48.150002;11.583300
'81241';48.150002;11.583300
'81243';48.150002;11.583300
'81245';48.150002;11.583300
'81247';48.150002;11.583300
'81249';48.150002;11.583300
'81369';48.150002;11.583300
'81371';48.150002;11.583300
'81373';48.150002;11.583300
'81375';48.150002;11.583300
'81377';48.150002;11.583300
'81379';48.150002;11.583300
'81475';48.150002;11.583300
'81476';48.150002;11.583300
'81477';48.150002;11.583300
'81479';48.150002;11.583300
'81539';48.150002;11.583300
'81541';48.150002;11.583300
'81543';48.150002;11.583300
'81545';48.150002;11.583300
'81547';48.150002;11.583300
'81549';48.150002;11.583300
'81667';48.150002;11.583300
'81669';48.150002;11.583300
'81671';48.150002;11.583300
'81673';48.150002;11.583300
'81675';48.150002;11.583300
'81677';48.150002;11.583300
'81679';48.150002;11.583300
'81735';48.150002;11.583300
'81737';48.150002;11.583300
'81739';48.150002;11.583300
'81825';48.150002;11.583300
'81827';48.150002;11.583300
'81829';48.150002;11.583300
'81925';48.150002;11.583300
'81927';48.150002;11.583300
'81929';48.150002;11.583300
'82008';48.049999;11.633300
'82024';48.049999;11.616700
'82031';48.049999;11.516700
'82041';48.033298;11.600000
'82049';48.049999;11.533300
'82054';47.966702;11.650000
'82057';47.950001;11.433300
'82061';48.099998;11.466700
'82064';48.000000;11.516700
'82065';48.016701;11.483300
'82069';47.983299;11.466700
'82110';48.133301;11.366700
'82131';48.066700;11.366700
'82140';48.200001;11.333300
'82152';48.099998;11.400000
'82166';48.099998;11.450000
'82178';48.150002;11.350000
'82194';48.200001;11.366700
'82205';48.116699;11.300000
'82211';48.000000;11.183300
'82216';48.216702;11.266700
'82223';48.166698;11.316700
'82229';48.033298;11.200000
'82234';48.066700;11.250000
'82237';48.083302;11.200000
'82239';48.150002;11.300000
'82256';48.183300;11.250000
'82266';48.083302;11.150000
'82269';48.133301;11.033300
'82272';48.150002;11.083300
'82275';48.183300;11.283300
'82276';48.183300;11.116700
'82278';48.233299;11.066700
'82279';48.083302;11.116700
